KSM KOSMOS UU Kosmos
KOS KOSOVA LY Kosova_Airlines
WOK WOKAIR LK Kovar_Air
KFC KREMENCHUK UK Kremenchuk_Flight_College
KRG AVIAMONTAG UK Krimaviamontag
KRO KROONK UK Kroonk_Air_Agency
KRI Krylo UU Krylo_Airlines
KYM CRIMEA_AIR UK Krym
OPC OPTIC EG Krystel_Air_Charter
KIL AIR_KUBAN UU Kuban_Airlines
KPA KUNPENG ZY Kunpeng_Airlines
KZA ?? UU Kurzemes_Avio
KBV SWECOAST ES Kustbevakningen
KAC KUWAITI OK Kuwait_Airways
KZU KUZU_CARGO LT Kuzu_Airlines_Cargo
QVR PEGASO UA Kvadro_Aero
KWN KWENA FA Kwena_Air
KGZ BERMET UA Kyrgyz_Airlines
KTC DINARA UA Kyrgyz_Trans_Avia
KGA KYRGYZ UA Kyrgyzstan_Airlines
KGB KEMIN UA Kyrgz_General_Aviation
KEW BLIZZARD CY Keewatin_Air
AOE LIVINGSTONE_AIR LI Livingstone_Executive
LZF SKYLEASE LP Lease_Fly
LBR ?? VI Lepl_Project_Limited_(Air_Costa)
LHB FAMILY ED Liebherr_Geschaeftreiseflugzeug
LLD ?? SV Lloyd_Aviation
LGA LOGAIR WM Logistic_Air
LGC LEGACY_AIR VT Legacy_Air
JKA JACKET K LeTourneau_University
LTY SKYDECK EH Liberty_Air
LWL CUB_DRIVER LP Lowlevel
LAX ?? LE Laminar_Air
LWA LIBYAN_WINGS HL Libyan_Wings
LCT TAR MM TAR_Aerolineas
LYB HIGHLANDS AY Lynden_Air_Cargo
LAH STAR_SHIP K L_A_Helicopter
LJY ELJAY K L_J_Aviation
LRB LADY_RACINE LK L_R_Airlines
PHO PHOTOFLIGHT ES L&L_Flygbildteknik
LEX LEX K L'Express_Airlines
FNT FLIGHT_INTERNATIONAL K L-3_Communications_Flight_International_Aviation
LAB LAB K L.A.B._Flying_Service
LRC LACSA MR LACSA
LDE LADE SA LADE_-_Líneas_Aéreas_Del_Estado
BNX AIR_BARINAS SV LAI_-_Línea_Aérea_IAACA
LAN LAN_CHILE SC LATAM_Chile
DSM LAN_AR SA LATAM_Argentina
LCO LAN_CARGO SC LATAM_Cargo_Chile
ARE LAN_COLOMBIA SK LATAM_Colombia
LAP PARAGUAYA SG LATAM_Paraguay
LNC LANCANA MD LAN_Dominicana
LXP LANEX SC LATAM_Express
LPE LANPERU SP LATAM_Peru
LSA INTERNACIONAL MD LANSA
APT LAP SK LAP_Colombia_-_Líneas_Aéreas_Petroleras,_S.A.
OTN LASTP ?? LASTP
LCB BUSRE SP LC_Busre
LOT POLLOT EP LOT_Polish_Airlines
JKA JACKET K LeTourneau_University
LTE FUN_JET LE LTE_International_Airways
LTO BILLA_TRANSPORT LO LTU_Austria
LTU LTU ED LTU_International
JFC JET-FLEET K LTV_Jet_Fleet_Corporation
LUK LUKOIL UU LUKoil-Avia
ASK AIR_SASK CY La_Ronge_Aviation_Services
LVT TAXIVALENCIANA MM La_Valenciana_Taxi_Aéreo
SKQ SKYLAB K Labcorp
LAL LAB_AIR CY Labrador_Airways
JEV ?? LE Lagun_Air
HCA HAVASU K Lake_Havasu_Air_Service
LKL LAKELAND K Lakeland_Aviation
LKR LAKER K Laker_Airways
LBH LAKER_BAHAMAS K Laker_Airways_(Bahamas)
LMR LAMAIR HS Lamra
TCR TICOS MR Lanaes_Aereas_Trans_Costa_Rica
ISL ISLANDIA BI Landsflug
PAP PROFLIGHT EG Langtry_Flying_Group
LKN Lankair VC Lankair
RLN AERO_LANKA VC Lankan_Cargo
LZA AEROLANZA LE Lanza_Air
LZT BARAKA LE Lanzarote_Aerocargo
LLL LAVIE VL Lao_Skyway
LAO LAO VL Lao_Airlines
LKA NAKLAO VL Lao_Capricorn_Air
LPN LAOAG_AIR RP Laoag_International_Airlines
LRD LAREDO_AIR K Laredo_Air
LAF LATVIAN_AIRFORCE EV Latvian_Air_Force
LDA LAUDA_AIR LO Lauda_Air
LDM LAUDA_MOTION LO LaudaMotion
LDI LAUDA_ITALY LI Lauda_Air_Italy
LEP LAUGHLIN_EXPRESS K Laughlin_Express
LSU LAUS_AIR LD Laus
LAR LAWRENCE K Lawrence_Aviation
LAY LAYANG WM Layang-Layang_Aerospace
LPL LEASE-A-PLANE K Lease-a-Plane_International
LAQ LAT OL Lebanese_Air_Transport
LAT LEBANESE_AIR OL Lebanese_Air_Transport_(charter)
LAD LADCO-AIR K Lebanon_Airport_Development_Corporation
LEB LEBAP UT Lebap
LCA LECONTE K Leconte_Airlines
LIA LIAT TA Leeward_Islands_Air_Transport
LGD LEGENDARY K Legend_Airlines
LWD LEISURE_WORLD K Leisure_Air
LEN LENTINI K Lentini_Aviation
LOR LEO_CHARTER FA Leo-Air
LEL LEONAVIA LE Leonsa_De_Aviación
LVL LEVEL ?? Level
LYW LIBYAN_AIRWAYS HL Libyan_Airlines
LAA LIBAIR HL Libyan_Arab_Airlines
LCR LIBAC HL Libyan_Arab_Air_Cargo
LIQ ?? ES Lid_Air
LTA LIFT K LIFT_Academy
LCG CONGOLAISE FZ Lignes_Aeriennes_Congolaises
LKD LATCHAD FT Lignes_Aeriennes_Du_Tchad
LME LIMAIR_EXPRESS GQ Lignes_Mauritaniennes_Air_Express
GCB LINACONGO FZ Lignes_Nationales_Aeriennes_-_Linacongo
GDQ ?? K Lincoln_Air_National_Guard
LRT ?? YM Lincoln_Airlines
LSY LINDSAY_AIR K Lindsay_Aviation
NOT COSTA_NORTE SC Línea_Aérea_Costa_Norte
LMC LINEAS_DECARGA MM Línea_Aérea_Mexicana_de_Carga
LNP SAPSA SC Línea_Aérea_SAPSA
NEG AGUAS_NEGRAS SC Línea_Aérea_de_Fumig_Aguas_Negras
LER LASER SV Línea_Aérea_de_Servicio_Ejecutivo_Regional
LSE ?? SC Línea_De_Aeroservicios
TUY AEREOTUY SV Línea_Turística_Aereotuy
ALR AEROLAIRE LE Líneas_Aéreas_Alaire_S.L.
LCN CANEDO SL Líneas_Aéreas_Canedo_LAC
LCM LINEAS_COMERCIALES MM Líneas_Aéreas_Comerciales
EDD LINEAS_DURANGO MM Líneas_Aéreas_Ejectuivas_De_Durango
EDR ELDORADRO SK Líneas_Aéreas_Eldorado
FED FEDERALES SA Líneas_Aéreas_Federales
LMN LINEAS_MONARCA MM Líneas_Aéreas_Monarca
LIJ LINEAS_JOSE MM Líneas_Aéreas_San_Jose
UMA HUMAYA MM Líneas_Aéreas_del_Humaya
LEC LECA FE Linex
SMS SANTOMENSES ?? Linhas_Aéreas_Santomenses
LAM MOZAMBIQUE FQ Linhas_Aéreas_de_Moçambique
LAW ?? YM Link_Airways_of_Australia
WGT WORLDGATE EG Volkswagen_AirService_GmbH
LNI LION_INTER WI Lion_Air
LEU LIONSAIR LS Lions-Air
LRA LITTLE_RED CY Little_Red_Air_Service
LLB LLOYDAEREO SL Lloyd_Aéreo_Boliviano
LNA ELNAIR LE Lnair_Air_Services
XLG ?? K Lockheed_Air_Terminal
LAC LOCKHEED K Lockeed_Aircraft_Corporation
XDD ?? K Lockheed_DUATS
CBD CATBIRD K Lockheed_Martin_Aeronautics
LNG LIGHTNING K Lockheed_Martin_Aeronautics_Company
CLV AEROTRAINING LK Lom_Praha_Flying_School
LMS LOMAS EG Lomas_Helicopters
LCY LONDON_CITY EG London_City_Airport_Jet_Centre
LNX LONEX EG London_Executive_Aviation
LOV LOVEAIR EG London_Flight_Centre_(Stansted)
LHC MUSTANG EG London_Helicopter_Centres
LSS LONE_STAR K Lone_Star_Airlines
ORA LONG_ISLAND K Long_Island_Airlines
LGT LONGTAIL TX Longtail_Aviation
LRR LORRAINE LF Lorraine_Aviation
LSC CEDROS SC Los_Cedros_Aviación
TAS LOTUS_FLOWER HE Lotus_Air
LTW TWENTAIR EH Luchtvaartmaatschappij_Twente
LKE LUCKY_AIR ZY Lucky_Air
LUT LUGO FA Luft_Carago
LVD AIR_SANTE LO Luftfahrt-Vermietungs-Dienst
DLH LUFTHANSA ED Lufthansa
GEC LUFTHANSA_CARGO ED Lufthansa_Cargo
CLH HANSALINE ED Lufthansa_CityLine
LHT LUFTHANSA_TECHNIK ED Lufthansa_Technik
LTF Garfield ED Lufttaxi_Fluggesellschaft
LTR LUFT_TRANSPORT EN Lufttransport
LHS ENTERPRISE_LUHANSK UK Luhansk
UNY UNIVERSITY ES Lund_University_School_of_Aviation
LGL LUXAIR EL Luxair
LXA RED_LION EL Luxaviation
LUV LUX_RESCUE EL Luxembourg_Air_Rescue
LFE LUX_EXPRESS EL Luxflight_Executive
LXO ?? HE Luxor_Air
LUZ LISBON_JET LP Luzair
UKW UKRAINE_WEST UK Lviv_Airlines
LYD LYDDAIR EG Lydd_Air
LCH LYNCH_AIR K Lynch_Flying_Service
LYC LYNDEN K Lynden_Air_Cargo
LXF LYNX_FLIGHT K Lynx_Air_International
LYX LYNX_AIR OP Lynx_Aviation
AZN ?? SL Línea_Aérea_Amaszonas
LAU SURAMERICANO SK Líneas_Aéreas_Suramericanas
SNG SNOW_EAGLE ZY LongJiang_Airlines
JNA JIN_AIR RK Jin_Air
DQA ISLAND_AVIATION VR Maldivian_(airline)
MWM MODERNAIR SB Modern_Transporte_Aereo_De_Carga
MSJ MAGNUM_AIR RP Magnum_Air
MWI MALAWIAN FW Malawian_Airlines_2014
MYP MANN_ROYAL VY Mann_Yadanarpon_Airlines
MLV MULTI_VALLE MM Multiservicios_Aereos_Del_Valle
MMJ MACAUJET ZY Macau_Jet_International
MXF MAXFLIGHT K Maximum_Flight_Advantages
MXD MALINDO_EXPRESS WM Malindo_Airways
MJC AIR_MANDA ZY Mandarin_Air
PLG PILGRIM UU MBK-S
DZR DOZER K Midwest_Aviation
MSN ?? MM Milenium_Air_Servicios_Aereos_Integrados
MFB MOUNTAINHELI LS Mountain_Flyers_80
HTL HOTLINE LO My_Fair_Jet
JNH JONAH K M_&_N_Aviation
MCF MAC_FOTO LE MAC_Fotografica
MRG MANAG'AIR LF MANAG'AIR
MPJ MAPJET LO MAP-Management_and_Planung
TFG TRAFALGAR EG MAS_Airways
MAA MAS_CARGA MM MasAir
MWG MASWINGS WM MASwings
MCC DISCOVERY FA MCC_Aviation
MGA MAG_AVACION LE MG_Aviación
JLA SALLINE LR MIA_Airlines
MGL MONGOL_AIR ZM MIAT_Mongolian_Airlines
MNC MUNCIE CY MIT_Airlines
MKA KRUGER-AIR DG MK_Airline
MNB BLACK_SEA LT MNG_Airlines
EBF SKYRUNNER ED MSR_Flug-Charter
MCV MTC_AVIACION MM MTC_Aviación
MAQ MAC_AVIATION LE Mac_Aviation
MCN MAC_DAN K Mac_Dan_Aviation_Corporation
MTD ?? YM MacKnight_Airlines
MCK ?? YM Macair_Airlines
MCS MACAIR LG Macedonian_Airlines
MDH MADINA_AIR HL Madina_Air
MJB MAGIC_BLUE EH Magic_Blue_Airlines
MGR MAGNA_AIR LO Magna_Air
MLH MAHALO K Mahalo_Air
IRM MAHAN_AIR OI Mahan_Air
MZS MAHFOOZ GB Mahfooz_Aviation
MAT MAINE-AV K Maine_Aviation
MAJ MAGIC_AIR K Majestic_Airlines
AKM MAKAIR UA Mak_Air
MLG ?? FM Malagasy_Airlines
MLX MALAWI_EXPRESS FW Malawi_Express
MKK AEROKEY UU Malaya_Aviatsia_Dona
MAS MALAYSIAN WM Malaysia_Airlines
MLT ?? LM Maleth-Aero
MAE MALI_AIREXPRESS LO Mali_Air
VXP AVION_EXPRESS GA Mali_Air_Express
MTZ MALI_AIRWAYS GA Mali_Airways
MLC MALILA FZ Malila_Airlift
MLS MALL-AIRWAYS K Mall_Airways
LOD LOGIC ES Malmoe_Air_Taxi
SCW SCANWING ES Malmö_Aviation
MWS MALTA_WINGS LM Malta_Wings
MLB MANAF HB Manaf_International_Airways
MDL MANDALA WI Mandala_Airlines
MDA MANDARIN RC Mandarin_Airlines
MNO TULCA FA Mango
MHN MANHATTAN EG Manhattan_Air
MTO MANITOULIN CY Manitoulin_Air_Services
MNR TEEMOL EG Mann_Air
MAN MANNION K Mannion_Air_Charter
MTS MANTRUST WI Mantrust_Asahi_Airways
MNX MANX EG Manx_Airlines
MAD MAPLE_AIR CY Maple_Air_Services
MAR MARCH EG March_Helicopters
MCP MARCOPOLO OA Marcopolo_Airways
MGI MARGHI DN Marghi_Air
MRK MARKAIR K Markair
MKO GOSHAWK EG Markoss_Aviation
MRW AVIAMARS UK Mars_RK
MCE MARSHALL EG Marshall_Aerospace
MSL MARSLANDAIR HS Marsland_Aviation
XMA ?? K Martin_Aviation_Services
MBE MARTIN EG Martin-Baker
MPH MARTINAIR EH Martinair
MRA MARTEX K Martinaire
MFA SEAHORSE EG Martyn_Fiddler_Associates
MVN MARVIN EG Marvin_Limited
TRP TROOPER K Maryland_State_Police
MTH RESEARCH K Massachusetts_Institute_of_Technology
MSY MASSEY NZ Massey_University_School_of_Aviation
MSW MASTER_AIRWAYS LY Master_Airways
MPL ?? K Master_Planner
LMJ MASTERJET LP Masterjet
MIA MAURIA GQ Mauria
MNV NAVALE GQ Mauritanienne_Aerienne_Et_Navale
MRF MAUR-FRET GQ Mauritanienne_Air_Fret
MWY MAURITANIENNE GQ Mauritanienne_Airways
MDE MAURI-TRANS GQ Mauritanienne_De_Transport_Aerien
MVR MAV-AIR K Maverick_Airways
MVL Mavial UU Mavial_Magadan_Airlines
MAI MAX_AVIA UA Max_Avia
MSF MAXESA MS Max_Sea_Food
MAX MAX_AVIATION CY Max-Aviation
MXL MAXAIR ES Maxair
MXU CARGO_MAX OM Maximus_Air_Cargo
MXS MAXSUS-AVIA UT Maxsus-Avia
MXP BEECHNUT K May_Air_Xpress
MYD MYLAND MZ Maya_Island_Air
MYI MAYAIR MM Mayair
MCH MACLINE EG McAlpine_Helicopters
MKL MCCALL K McCall_Aviation
DAC DACO K McDonnell_Douglas
MDS MID-SOUTH K McNeely_Charter_Services
MEK MED-TRANS K Med-Trans_of_Florida
MDM MEDAVIA LM Medavia
MRZ MARS FV Medical_Air_Rescue_Services
MCL MEDIC EG Medical_Aviation_Services
MDF MED-FREIGHT LG Mediterranean_Air_Freight
MDY ?? HE Mediterranean_Airways
MEJ MEDJET K Medjet_International
MGK MEGLA UA Mega
MEL MEGA_AIR SB Mega_Linhas_Aéreas
MNJ MENAJET OL Menajet
MXX MERCHANT DN Merchant_Express_Aviation
MEC MERCAIR K Mercury_Aircourier_Service
POV AIR_POLTAVA UK Meridian
MRD MERIDIAN K Meridian_Air_Cargo
MHL HASSIMAIR DN Meridian_Airlines
DSL DIESEL EG Meridian_Aviation
MEM MERIDIAN_CHERRY UK Meridian_Limited
MEI AVALON K Merlin_Airways
MNA MERPATI WI Merpati_Nusantara_Airlines
ASH AIR_SHUTTLE K Mesa_Airlines
MES MESABA K Mesaba_Airlines
MSQ META SB Meta_Linhas_Aéreas
MET METMAN EG Meteorological_Research_Flight
MER METHOW K Methow_Aviation
MVI ?? EG Metro_Business_Aviation
MEX EAGLE_EXPRESS K Metro_Express
MTR METRO K Metroflight
MTJ METROJET VH Metrojet
PIX METROPIX EG Metropix_UK
MXB MEX_BLUE MM Mex_Blue
MJT MEJETS MM Mex-Jet
MXA MEXICANA MM Mexicana_de_Aviación
MXT TRANSMEX MM México_Transportes_Aéreos
HUR HURRICANE_CHARTER K Miami_Air_Charter
OWL NIGHT_OWL K Miami_Valley_Aviation
MPT MIAPET UG Miapet-Avia
BIB ?? LF Michelin_Air_Services
WIZ WIZARD EG Micromatter_Technology_Solutions
NYL NILE HS Mid_Airlines
MPA MID_PAC K Mid-Pacific_Airlines
MJR MAJOR K Midamerica_Jet
MEA CEDAR_JET OL Middle_East_Airlines
MID ?? EG Midland_Airport_Services
MFR MIDLINE_FREIGHT K Midline_Air_Freight
MIS MIDSTATE K Midstate_Airlines
FLA PALM K Midway_Express
FAX FAIRFAX K Midwest_Air_Freighters
MEP MIDEX K Midwest_Airlines
MWA ?? HE Midwest_Airlines_(Egypt)
NIT NIGHTTRAIN K Midwest_Aviation
MWT MIDWEST K Midwest_Aviation_Division
HTE HELICOPTERSMEXICO MM Midwest_Helicopters_De_Mexico
MLR MIHIN_LANKA VC Mihin_Lanka
MAB MILLARDAIR CY Millardair
RJM MILLEN EG Millen_Corporation
MLK NIGERJET DN Millennium_Air
DLK DEKKANLANKA VC Millennium_Airlines
MFS MILLER_TIME K Miller_Flying_Services
OXO MILL_AIR K Million_Air
MIM MIMINO UU Mimino
NAB ?? HE Mina_Airline_Company
OMR ORMINE FE Minair
EBE MINEBEA K Minebea_Technologies
MAZ MINES FL Mines_Air_Services_Zambia
MNL MINILINER LI Miniliner
MNS MINISTIC CY Ministic_Air
WDG WATCHDOG EG Ministry_of_Agriculture,_Fisheries_and_Food
LIR LISLINE UM Minsk_Aircraft_Overhaul_Plant
MIC MINT_AIRWAYS LE Mint_Airways
MIR MIRAMICHI CY Miramichi_Air_Service
MIF MIRAS UA Miras
MOS ?? HE Misr_Overseas_Airways
MAF MISSI WI Mission_Aviation_Fellowship
MSN MISIONAIR LE Missionair
MRN MARIANNE LF Missions_Gouvernemtales_Francaises
BDG BULLDOG K Mississippi_State_University
MVA VALAIR K Mississippi_Valley_Airways
MBO MOBIL CY Mobil_Oil
MXE MOZAMBIQUE_EXPRESS FQ Mocambique_Expresso
MFZ MOFAZ_AIR WM Mofaz_Air
MOW MOHAWK_AIR K Mohawk_Airlines
MLE MOLDAERO LU Moldaeroservice
MDV MOLDAVIAN LU Moldavian_Airlines
MVG MOLDOVA-STATE LU Moldova
RRV SKYROVER HK Mombasa_Air_Safari
MNH MONARCH_AIR K Monarch_Airlines
MFC EAST_WIND CY Moncton_Flying_Club
MDB MONDEAIR_CARGO EG Monde_Air_Charters
MTI MONTERREY_AIR MM Monerrey_Air_Taxi
MKY MONKY MM Monky_Aerotaxis
MNT MONTSERRAT ?? Montserrat_Airways
MNY MOONEY_FLIGHT K Mooney_Aircraft_Corporation
MAL MORNINGSTAR CY Morningstar_Air_Express
MSS WASATCH K Morris_Air_Service
MRO MORRISON K Morrison_Flying_Service
MPI MOSPHIL RP Mosphil_Aero
MSI MOTOR_SICH UK Motor_Sich
NZM MOUNTCOOK NZ Mount_Cook_Airline
MTN MOUNTAIN K Mountain_Air_Cargo
MTC MOUNTAIN_LEONE GF Mountain_Air_Company
PKP PIKES_PEAK K Mountain_Air_Express
BRR MOUNTAIN_AIR K Mountain_Air_Service
MBI MOUNTAIN_BIRD K Mountain_Bird
MHA MOUNTAIN_HIGH K Mountain_High_Aviation
MPC MOUNTAIN_PACIFIC CY Mountain_Pacific_Air
MTV MOUNTAIN_VALLEY K Mountain_Valley_Air_Service
MDN ?? ?? Mudan_Airlines
CMJ MUDANJIANG ZY Mudanjiang_General_Aviation
MTX MULTITAXI MM Multi_Taxi
WBR WEBER K Multi-Aero
MFT YORKAIR ?? Multiflight
MNZ MURMAN_AIR UU Murmansk_Aircompany
MUA MURRAY_AIR K Murray_Air
MMR MUSRATA_AIR HL Musrata_Air_Transport
MAW MUSTIQUE TB Mustique_Airways
MYW MYSKY UG MyWay_Airlines
UBA UNIONAIR VY Myanma_Airways
MMA MYANMAR VY Myanmar_Airways_International
MAV MINOAN LG Minoan_Air
MYA MYFLUG BI Myflug
MHV SNOWCAP ED MHS_Aviation_GmbH
SIQ SCIENCE_QUEST K National_Center_for_Atmospheric_Research
NEJ NET_BUSINESS ZY Netjets_Business_Aviation
NHV ?? DG NHV_Aviation
NHC NORTHERN ED Northern_Helicopter
DMD DIAMONDJET FY Namdeb_Diamond_Corporation
NIN NIGER_AIRLINES DR Niger_Airlines
FEY FLYEASY VI Fly_Easy
NUB VALLETTA LM Nomad_Aviation
NJA SHIN_NIHON RJ New_Japan_Aviation
ROW ROTORWING EN Nor_Aviation
NLG NELCARGO DI NEL_Cargo
NHG HELGA SB NHT_Linhas_Aéreas
WAR WARBIRDS NZ NZ_Warbirds_Association
ANL AIR_NACOIA FN Nacoia_Lda
NHZ NADA_AIR FT Nada_Air_Service
BFN ?? DF Compangnie_Nationale_Naganagani
NAH NAHANNI CY Nahanni_Air_Services_Ltd
NKL NAKHEEL OM Nakheel_Aviation
MRE MED_RESCUE FY Namibia_Commercial_Aviation
NDF NAMIBIAN_AIR_FORCE FY Namibian_Defence_Force
CNJ NINGHANG ZY Nanjing_Airlines
NYA NANYAH LL Nanyah_Aviation
NAP NAPIER K Napier_Air_Service_Inc
NCM AIR_BANE FN Nas_Air
NAS NASAIRWAYS HH Nasair
NJC NASHVILLE_JET K Nashville_Jet_Charters
NCO NATALCO ?? Natalco_Air_Lines
NTK NATCA K National_Air_Traffic_Controllers_Association
NSR NASAIR WI National_Air_Charter
RFI SHERLOCK EG National_Air_Traffic_Services
NCN ?? SC National_Airlines
NCR NATIONAL_CARGO K National_Air_Cargo_dba_National_Airlines
NIH NAM WI NAM_Air
KUS KUSWAG FA National_Airlines
LFI AEROMED FA National_Airways_Corporation
GTY ?? HE National_Aviation_Company
TNC NATCOM CY National_Aviation_Consultants
GRD GRID EG National_Grid_plc
JTE JETEX YM National_Jet_Express
AND AIR_INDIANA K National_Jet_Service
NJS NATIONAL_JET YM National_Jet_Systems
NOL NAT_AIRLINE HE National_Overseas_Airlines_Company
NLS PANDER EH Nationale_Luchtvaartschool
NAE NATIONS_EXPRESS K Nations_Air_Express_Inc
NTW NATIONWIDE FA Nationwide_Airlines
NWZ ZAMNAT FL Nationwide_Airlines_(Zambia)
EVM SCIENCE EG Natural_Environment_Research_Council
NRR NATUREAIR MR Natureair
NRK NATURELINK FA Naturelink_Charter
NVC NAV_CAN CY Nav_Canada
NAV NAV_DISPATCH LK Nav_Flight_Planning
NVP ?? LP Navegacao_Aérea_De_Portugal
NAY NAYSA LE Navegación_Servicios_Aéreos_Canarios_S.A.
IRI NAVID OI Navid
NVM NAVIERA MM Naviera_Mexicana
NVL NAVLINES UG Navigator_Airlines
XNS ?? CY Navtech_System_Support
NZA ?? HL Nayzak_Air_Transport
NEB NEBRASKA K State_of_Nebraska
NEC NECON_AIR VN Necon_Air
NCG NETHERLANDS_COASTGUARD EH Nederlandse_Kustwacht
NFT NEFTEAVIA UU Nefteyugansk_Aviation_Division
NLA NEILTOWN_AIR CY Neiltown_Air
NLC NELAIR FA Nelair_Charters
CGE COLLEGE NZ Nelson_Aviation_College
NOS MOONFLOWER LI Neos
TOX SKY_KINGDOM VT Neosiam_Airways
NSL NERICAIR EG Neric
EJA EXECJET K NetJets
NET NETWORK DN Network_Aviation_Services
NEZ ENGAIR K New_England_Air_Express
NEA NEW_ENGLAND K New_England_Airlines
NHT NEWHEIGHTS FA New_Heights_291
NWD NEW_WORLD K New_World_Jet_Corporation
NYH NEW_YORK K New_York_Helicopter
GRY GRAY_RIDER K New_York_State_Police
KRC KIWI_RESCUE NZ Royal_New_Zealand_Air_Force
HVA HAVEN-AIR K Newair
NLT NALAIR CY Newfoundland_Labrador_Air_Transport
NTJ NEXTJET ES NextJet
NXF NEXTFLIGHT K Nextflight_Aviation
NXS NEXUS_AVIATION DN Nexus_Aviation
NIS NICA MN Nicaragüense_de_Aviación
NGA NIGERIA DN Nigeria_Airways
NGR NIGERIAN_AIRFORCE DN Nigerian_Air_Force
NGX AIR_GLOBAL DN Nigerian_Global
EXT EXECUTIVE ED Night_Express
NLY FLYNIKI LO Niki
NSA NILE_SAFARIS HS Nile_Safaris_Aviation
NLW NILE_WINGS HS Nile_Wings_Aviation_Services
NBS NIMBUS EG Nimbus_Aviation
NCA NIPPON_CARGO RJ Nippon_Cargo_Airlines
NVK VARTOSKAVIA UU Nizhnevartovskavia
SRG ?? EG Search_and_Rescue_202
SRD ?? EG Search_and_Rescue_22
NOH NORTHOLT EG No._32_(The_Royal)_Squadron
AKG GRIFTER EG No._84_Squadron_RAF
NBL NOBIL_AIR LU Nobil_Air
NOK NOK_AIR VT Nok_Air
NCT BIG_BIRD VT NokScoot
NRL NOLINOR CY Nolinor_Aviation
NMD NOMAD_AIR FY Nomad_Aviation
NOC NORCOPTER EN Norcopter
NEF NORDEX ES Nord-Flyg
AUL ARCHANGELSK_AIR UU Nordavia
NES NORDESTE SB Nordeste_Linhas_Aéreas_Regionais
NRD NORTH_RIDER ES Nordic_Regional
TYA TAIMYR UU NordStar
NDS ?? YM Nordstree_(Australia)
NWS NORDLAND UU Nordwind_Airlines
NRT NORESTAIR LE Norestair
NCF COUNTY EG Norfolk_County_Flight_College
FNA NORLAND BI Norlandair
NOA NORONTAIR CY Norontair
HMF LIFEGUARD_SWEDEN ES Norrlandsflyg
NRX NORSE_AIR FA Norse_Air_Charter
NIR NORSEMAN EN Norsk_Flytjeneste
NOR NORSKE EN Norsk_Helikopter
DOC HELIDOC EN Norsk_Luftambulanse
RTV TIC-TAC LP Nortavia
NAI NORTH-ADRIA LD North_Adria_Aviation
NAO NORTH_AMERICAN K North_American_Airlines
HMR HAMMER CY North_American_Charters
NAJ JET_GROUP K North_American_Jet_Charter_Group
NAT MASS_AIR K North_Atlantic_Air_Inc
NFC NORTH_ATLANTIC EN North_Atlantic_Cargo
NBN TEESAIR EG North_British_Airlines
NCB NORTH_CARIBOU CY North_Caribou_Flying_Service_Ltd
N/A NORTH_COAST CY North_Coast_Air_Services_Ltd
NFA NORTH_FLYING EK North_Flying
NRC NORTH_SEA EH North_Sea_Airways
SBX SKY_BOX K North_Star_Air_Cargo
NRV NORVAN CY North_Vancouver_Airlines
NWW HALANT YM North_West_Airlines
PTO PHOTO CY North_West_Geomatics
NEN NORTHEAST_SWAN DN North-East_Airlines
VBG VYBORG_AIR UU North-West_Air_Transport_Company_-_Vyborg
NWL NORTHWRIGHT CY North-Wright_Airways
NLL NORTHAFRICAN_AIR HL Northafrican_Air_Transport
NFL GREAT_LAKES K Northaire_Freight_Lines
NSF NORTON EG Northamptonshire_School_of_Flying
NCE TOP_HAT K Northcoast_Executive_Airlines
NEE NORTHEAST K Northeast_Airlines
NPX NORTHEAST_EXPRESS K Northeast_Aviation
NAC YUKON K Northern_Air_Cargo
BYC BEIYA ZY Northern_Airlines_Sanya
NDA NORTHERN_DAKOTA K Northern_Airways
CMU LANNA_AIR VT Northern_Aviation_Service
NEX NEATAX EG Northern_Executive_Aviation
NIC ILLINOIS_COMMUTER K Northern_Illinois_Commuter
NTX NORTAX K Northern_Jet_Management
NTA THUNDERBIRD CY Northern_Thunderbird_Air
KOE KOKEE K Northland_Aviation
NSS NORTHSTAR K Northstar_Aviation
NHL NORTHUMBRIA EG Northumbria_Helicopters
NAL NORTHWAY CY Northway_Aviation_Ltd
NWE ?? K Northwest_Aero_Associates
NWR ?? YM Northwest_Regional_Airlines
NWT TERRITORIAL CY Northwest_Territorial_Airways
PLR POLARIS CY Northwestern_Air
NWN NORTHWINDS CY Northwinds_Northern
NAM MANITOBA CY Nortland_Air_Manitoba
NAX NOR_SHUTTLE EN Norwegian_Air_Shuttle
TFN SPIRIT EN Norwegian_Aviation_College
XNT ?? K Notams_International
LBT NOUVELAIR DT Nouvel_Air_Tunisie
NOV NOVANILE HS Nova_Airline
PTR PATROL CY Nova_Scotia_Department_of_Lands_and_Forests
NVR NAVIGATOR ES Novair
NVQ NOVO_AIR VG Novo_Air
NVG SADKO_AVIA UU Novogorod_Air_Enterprise
NSP NARPAIR UU Novosibirsk_Aircraft_Repairing_Plant
NBE NAKAIR UU Novosibirsk_Aviaenterprise
NPO NOVSIB UU Novosibirsk_Aviation_Production_Association
NOY NOY_AVIATION LL Noy_Aviation
NHR NUEVO_HORIZONTE MM Nuevo_Horizonte_Internacional
NUN NUNASI CY Nunasi-Central_Airlines
NIN NURVINDO WI Nurman_Avia_Indopura
NYS NYASA FW Nyasa_Express
NJE FRACTION LP NetJets_Europe
ONS AIR_DREAMS SC One_Airlines
